"Species","SpecCode","Suporder","Order","Family","Maximum_body_length","Body_elongation","Vertical_eye_position","Relative_eye_size","Oral_gape_position","Relative_maxillary_length"
"Rineloricaria_microlepidogaster",49091,"Teleostei","Siluriformes","Loricariidae",19.29,6.74667466,0.632757794,0.269818143,0,0
"Rineloricaria_morrowi",50594,"Teleostei","Siluriformes","Loricariidae",16.5,9.429342924,0.470274302,0.428965477,0,0
"Rineloricaria_nigricauda",50595,"Teleostei","Siluriformes","Loricariidae",6.5,10.91995452,0.5,0.352967923,0,0
"Rineloricaria_parva",50597,"Teleostei","Siluriformes","Loricariidae",11,10.00229762,0.536059524,0.399793779,0,0
"Rineloricaria_phoxocephala",50598,"Teleostei","Siluriformes","Loricariidae",15,9.684797544,0.523486927,0.291066506,0,0
"Rineloricaria_platyura",48333,"Teleostei","Siluriformes","Loricariidae",14,10.01523836,0.569703592,0.346431206,0,0
"Rineloricaria_stewarti",48334,"Teleostei","Siluriformes","Loricariidae",10,10.41736322,0.607443458,0.353304971,0,0
"Rineloricaria_teffeana",50603,"Teleostei","Siluriformes","Loricariidae",14,12.11018654,0.580902086,0.375674108,0,0
"Rineloricaria_wolfei",50606,"Teleostei","Siluriformes","Loricariidae",15,9.486695674,0.464503102,0.364011496,0,0
"Roeboexodon_guyanensis",27999,"Teleostei","Characiformes","Characidae",12,3.590771495,0.605914619,0.56476317,0.575969774,0.343632876
"Roeboides_affinis",56650,"Teleostei","Characiformes","Characidae",11,2.757354807,0.417493482,0.432016564,0.426296177,0.630743712
"Roeboides_biserialis",53313,"Teleostei","Characiformes","Characidae",5,2.709148236,0.494499406,0.47056239,0.501136675,0.2599867
"Roeboides_dayi",23342,"Teleostei","Characiformes","Characidae",12.7,2.853248429,0.506295405,0.409517794,0.465501179,0.615762975
"Roeboides_descalvadensis",52059,"Teleostei","Characiformes","Characidae",9,2.656548351,0.504732997,0.442588346,0.53883644,0.492445489
"Roeboides_dientonito",56658,"Teleostei","Characiformes","Characidae",7,2.757595009,0.540690326,0.500166646,0.555322758,0.557462732
"Roeboides_dispar",61385,"Teleostei","Characiformes","Characidae",8.11,2.817540881,0.338432817,0.468464322,0.370518917,0.423858875
"Roeboides_microlepis",52022,"Teleostei","Characiformes","Characidae",20,2.327487717,0.538410453,0.418190476,0.557189137,0.71922619
"Roeboides_myersii",25616,"Teleostei","Characiformes","Characidae",18,2.81158182,0.51844216,0.467072228,0.590022326,0.702727226
"Roeboides_occidentalis",52061,"Teleostei","Characiformes","Characidae",13,2.797517544,0.475362447,0.497025221,0.439184263,0.481263637
"Roeboides_xenodon",53353,"Teleostei","Characiformes","Characidae",8.2,2.601746976,0.555928841,0.458639768,0.580049754,0.617188456
"Roestes_itupiranga",54583,"Teleostei","Characiformes","Cynodontidae",14.2,2.747222917,0.61875,0.457674555,0.7000625,0.588806302
"Roestes_molossus",53435,"Teleostei","Characiformes","Cynodontidae",21.6,2.557159966,0.608521937,0.474002146,0.715675532,0.577995489
"Roestes_ogilviei",53358,"Teleostei","Characiformes","Cynodontidae",19,3.082253178,0.65140678,0.43219865,0.751169492,0.156562957
"Rondonacara_hoehnei",46574,"Teleostei","Perciformes","Cichlidae",7.22,2.269895221,0.484020247,0.274609277,0.390538079,0.337432164
"Saccoderma_hastata",57799,"Teleostei","Characiformes","Characidae",4,3.454269499,0.510133125,0.5770117,0.554666855,0.517288341
"Saccoderma_melanostigma",48636,"Teleostei","Characiformes","Characidae",2.67,3.181265198,0.538946453,0.500189189,0.519407264,0.375716216
"Saccodon_dariensis",28263,"Teleostei","Characiformes","Parodontidae",13,4.380617149,0.483120751,0.419138845,0.25845413,0.125197619
"Saccodon_wagneri",27263,"Teleostei","Characiformes","Parodontidae",10.1,4.042448105,0.48406345,0.395750885,0.234862673,0.151635076
"Salminus_affinis",51187,"Teleostei","Characiformes","Characidae",46.5,3.596963941,0.52139376,0.338657786,0.424613867,0.900340539
"Salminus_brasiliensis",56329,"Teleostei","Characiformes","Characidae",100,3.525181427,0.657023123,0.201008239,0.588380768,1.007711704
"Salminus_hilarii",51188,"Teleostei","Characiformes","Characidae",50,3.944148471,0.698364165,0.284720397,0.624288897,0.808027167
"Sarcoglanis_simplex",48804,"Teleostei","Siluriformes","Trichomycteridae",2.1,4.131893477,0.510299767,0.105897532,0.256805695,"NA"
"Sartor_elongatus",52642,"Teleostei","Characiformes","Anostomidae",8,4.805520769,0.444462448,0.441368657,0.704244164,0.420679501
"Sartor_respectus",51383,"Teleostei","Characiformes","Anostomidae","NA",4.320418046,0.501975331,0.375988299,0.72714204,0.365660423
"Satanoperca_acuticeps",12313,"Teleostei","Perciformes","Cichlidae",17,2.63890785,0.598393897,0.403352036,0.361573981,0.471151299
"Satanoperca_daemon",12319,"Teleostei","Perciformes","Cichlidae",17,2.782131567,0.698069198,0.229946524,0.309368039,0.262085561
"Satanoperca_jurupari",11168,"Teleostei","Perciformes","Cichlidae",18.5,2.655469894,0.693117261,0.274173007,0.317851587,0.306930294
"Satanoperca_leucosticta",47522,"Teleostei","Perciformes","Cichlidae",15,2.651254022,0.633670025,0.328560743,0.189217522,0.256567079
"Satanoperca_pappaterra",57778,"Teleostei","Perciformes","Cichlidae",27,2.46518696,0.675117891,0.262648864,0.296835658,0.367425205
"Satanoperca_rhynchitis",66554,"Teleostei","Perciformes","Cichlidae",14.1,2.7230648,0.629583488,0.26973732,0.226305373,0.304775014
"Schizodon_altoparanae",52644,"Teleostei","Characiformes","Anostomidae",32.2,3.870181762,0.470198591,0.427360808,0.393286789,0.245594811
"Schizodon_borellii",53266,"Teleostei","Characiformes","Anostomidae",36,3.519467467,0.48774165,0.578426641,0.589692946,0.229172539
"Schizodon_fasciatus",23448,"Teleostei","Characiformes","Anostomidae",40,3.844475727,0.487942992,0.33804013,0.429208818,0.381408484
"Schizodon_isognathus",53275,"Teleostei","Characiformes","Anostomidae",35,3.476805637,0.441852758,0.667416573,0.447817771,0.463723285
"Schizodon_knerii",53725,"Teleostei","Characiformes","Anostomidae",23.5,3.434775958,0.460604962,0.564164065,0.476955588,0.3951065
"Schizodon_nasutus",53264,"Teleostei","Characiformes","Anostomidae",40.2,4.019619355,0.406451613,0.369863014,0.309677419,0.091890411
"Schizodon_platae",53265,"Teleostei","Characiformes","Anostomidae","NA",3.053246244,0.507595311,0.475142325,0.431141669,0.574262679
"Schizodon_vittatus",25712,"Teleostei","Characiformes","Anostomidae",35,4.202991784,0.48274065,0.550303862,0.508147195,0.306214468
"Schultzichthys_bondi",48775,"Teleostei","Siluriformes","Trichomycteridae",4,7.332392537,0.521996431,0.374204294,0.279465142,0.510175911
"Schultzichthys_gracilis",58370,"Teleostei","Siluriformes","Trichomycteridae",3,7.081752367,0.662147313,0.301062537,0.376393782,0.456797432
"Scleromystax_barbatus",12161,"Teleostei","Siluriformes","Callichthyidae",10,3.877483984,0.702918284,0.250117571,0.069361335,0.15445888
"Scleromystax_macropterus",12181,"Teleostei","Siluriformes","Callichthyidae",9,3.396193581,0.49349688,0.26510151,0.130029934,0.141308474
"Scleromystax_prionotos",46199,"Teleostei","Siluriformes","Callichthyidae",5.3,3.176238533,0.554215462,0.247860877,0.091462614,0.117715605
"Scleronema_operculatum",48659,"Teleostei","Siluriformes","Trichomycteridae",8,5.966259719,0.471827188,0.201366496,0.204815764,"NA"
"Scobinancistrus_aureatus",57543,"Teleostei","Siluriformes","Loricariidae",29,4.427585346,0.586756695,0.260609811,0,0
"Scobinancistrus_pariolispos",53555,"Teleostei","Siluriformes","Loricariidae",27,4.897226286,0.637708591,0.179010063,0,0
"Scoloplax_dicra",49587,"Teleostei","Siluriformes","Scoloplacidae",1.38,6.876546665,0.704379635,0.330097384,0.460211486,0.517263486
"Scoloplax_distolothrix",54950,"Teleostei","Siluriformes","Scoloplacidae",2,6.875239923,0.755854127,0.281412855,0.476007678,0.155182397
"Scoloplax_dolicholophia",54964,"Teleostei","Siluriformes","Scoloplacidae",1.2,4.70246085,0.757941834,0.273039496,0.402684564,0.127647396
"Scoloplax_empousa",54961,"Teleostei","Siluriformes","Scoloplacidae",2,7.324909174,0.751683186,0.165166813,0.405574511,0.116293532
"Scopaeocharax_atopodus",51191,"Teleostei","Characiformes","Characidae",2.2,3.337290795,0.456311018,0.583138104,0.436471409,0.429623479
"Scopaeocharax_rhinodus",51192,"Teleostei","Characiformes","Characidae",2.96,3.309694759,0.485966596,0.600079994,0.52664235,0.350198735
"Scorpiodoras_heckelii",47622,"Teleostei","Siluriformes","Doradidae",16.1,4.100238389,0.584405606,0.350649351,0.333350088,0.313844156
"Semaprochilodus_brama",51253,"Teleostei","Characiformes","Prochilodontidae",54,2.333008936,0.428985971,0.39021535,0.410681989,0.290881155
"Semaprochilodus_insignis",25658,"Teleostei","Characiformes","Prochilodontidae",27.5,2.772633384,0.42460735,0.493960054,0.381464593,0.260457644
"Semaprochilodus_kneri",51237,"Teleostei","Characiformes","Prochilodontidae",28,2.81012445,0.467938974,0.461546313,0.443851093,0.295719085
"Semaprochilodus_laticeps",53149,"Teleostei","Characiformes","Prochilodontidae",44,2.571532829,0.360241735,0.360584983,0.375974361,0.265205435
"Semaprochilodus_taeniurus",11898,"Teleostei","Characiformes","Prochilodontidae",27.2,2.880452382,0.408538249,0.409378788,0.500178891,0.361424242
"Semaprochilodus_varii",27830,"Teleostei","Characiformes","Prochilodontidae",28,2.343853859,0.579203433,0.464811752,0.550418233,0.319252473
"Serrabrycon_magoi",52024,"Teleostei","Characiformes","Characidae",3.16,3.5897221,0.554996185,0.519066031,0.584034633,0.241658611
"Serrapinnus_calliurus",54548,"Teleostei","Characiformes","Characidae",4.4,2.779848073,0.437321234,0.516190633,0.418599457,0.3157785
"Serrapinnus_gracilis",28006,"Teleostei","Characiformes","Characidae",2.35,2.719033557,0.563768456,0.515775648,0.563798658,0.388122743
"Serrapinnus_heterodon",51145,"Teleostei","Characiformes","Characidae",4.3,3.312855898,0.463023108,0.429201158,0.458285257,0.416580591
"Serrapinnus_notomelas",53336,"Teleostei","Characiformes","Characidae",4,2.902453897,0.45482624,0.593678161,0.430731692,0.288184626
"Serrapinnus_piaba",23422,"Teleostei","Characiformes","Characidae",4.2,2.658908362,0.504350318,0.553376906,0.4565016,0.435025638
"Serrasalmus_altispinis",57955,"Teleostei","Characiformes","Characidae",19,1.788212561,0.576460415,0.417393701,0.576460415,0.284007874
"Serrasalmus_altuvei",52025,"Teleostei","Characiformes","Characidae",17.3,1.640193507,0.513377712,0.349679685,0.540026285,0.514235309
"Serrasalmus_brandtii",11963,"Teleostei","Characiformes","Characidae",21.2,1.914056603,0.531430433,0.450136111,0.529041324,0.426911111
"Serrasalmus_compressus",51588,"Teleostei","Characiformes","Characidae",19,1.758758708,0.499980657,0.387403916,0.493993221,0.48210497
"Serrasalmus_eigenmanni",53373,"Teleostei","Characiformes","Characidae",35,1.832539017,0.552821332,0.303391352,0.548585527,0.309277536
"Serrasalmus_elongatus",11964,"Teleostei","Characiformes","Characidae",30,2.614666633,0.485365915,0.339705175,0.420800681,0.619482962
"Serrasalmus_geryi",53363,"Teleostei","Characiformes","Characidae",18.1,1.785811213,0.533146836,0.444467786,0.526967359,0.585297323
"Serrasalmus_gouldingi",51991,"Teleostei","Characiformes","Characidae",28,1.659949251,0.580507068,0.299555556,0.528107339,0.351695652
"Serrasalmus_hollandi",53491,"Teleostei","Characiformes","Characidae",18.5,2.047771806,0.529218397,0.348010526,0.500009916,0.314031579
"Serrasalmus_humeralis",4759,"Teleostei","Characiformes","Characidae",20,1.995679126,0.506009212,0.376581232,0.500252742,0.459065057
"Serrasalmus_irritans",53376,"Teleostei","Characiformes","Characidae",14,2.082613008,0.472301059,0.40543529,0.439357072,0.435756935
"Serrasalmus_maculatus",58140,"Teleostei","Characiformes","Characidae",26.4,1.829069919,0.513380661,0.266448266,0.500466166,0.449619335
"Serrasalmus_manueli",53362,"Teleostei","Characiformes","Characidae",44,1.950177602,0.556615439,0.291990163,0.467730838,0.377437664
"Serrasalmus_marginatus",55016,"Teleostei","Characiformes","Characidae",27.1,1.798409533,0.51551737,0.354408877,0.495459756,0.542384058
"Serrasalmus_medinai",53374,"Teleostei","Characiformes","Characidae",15,1.836897684,0.530538054,0.340898761,0.524832135,0.383367171
"Serrasalmus_nalseni",53375,"Teleostei","Characiformes","Characidae",13,1.779681823,0.494419059,0.398289195,0.467181523,0.434681445
"Serrasalmus_rhombeus",11970,"Teleostei","Characiformes","Characidae",42,1.904389498,0.530696233,0.211756659,0.49183064,0.369824864
"Serrasalmus_serrulatus",51196,"Teleostei","Characiformes","Characidae",19,1.817119134,0.552159454,0.381587629,0.504440629,0.388072165
"Serrasalmus_spilopleura",11973,"Teleostei","Characiformes","Characidae",25,1.67851126,0.511489346,0.239809239,0.463461021,0.434584112
"Simpsonichthys_boitonei",6274,"Teleostei","Cyprinodontiformes","Rivulidae",6,3.087149694,0.461257425,0.38159656,0.499670589,0.374956784
"Simpsonichthys_santanae",49702,"Teleostei","Cyprinodontiformes","Rivulidae",3,2.959877172,0.465588807,0.401085286,0.435085279,0.306886285
"Simpsonichthys_zonatus",49703,"Teleostei","Cyprinodontiformes","Rivulidae",5,2.948071938,0.480206308,0.46425113,0.466272413,0.294544868
"Sorubim_cuspicaudus",58422,"Teleostei","Siluriformes","Pimelodidae",80,6.673445778,0.461035477,0.318130957,0.428894776,0.933402786
"Sorubim_elongatus",58423,"Teleostei","Siluriformes","Pimelodidae",32.2,7.326407194,0.346998541,0.589844838,0.224484451,0.721109891
"Sorubim_lima",12144,"Teleostei","Siluriformes","Pimelodidae",54.2,6.101036923,0.386002552,0.337696371,0.367801368,0.887337239
"Sorubim_maniradii",59981,"Teleostei","Siluriformes","Pimelodidae",25.6,6.83313581,0.420151106,0.475,0.437039369,0.477625
"Sorubim_trigonocephalus",48578,"Teleostei","Siluriformes","Pimelodidae",51,7.562927741,0.608907406,0.551400903,0.642434245,0.829961747
"Sorubimichthys_planiceps",12145,"Teleostei","Siluriformes","Pimelodidae",150,7.698383633,0.412781116,0.31040557,0.231385148,1.037495282
"Spatuloricaria_atratoensis",50611,"Teleostei","Siluriformes","Loricariidae",34.04,7.369884274,0.719872874,0.182974595,0,0
"Spatuloricaria_caquetae",50612,"Teleostei","Siluriformes","Loricariidae",37,7.60221253,0.579181696,0.257493188,0,0
"Spatuloricaria_evansii",50619,"Teleostei","Siluriformes","Loricariidae",28.2,8.617954545,0.795454545,0.2,0,"NA"
"Spatuloricaria_gymnogaster",50621,"Teleostei","Siluriformes","Loricariidae",370,9.243447939,0.670177627,0.20253526,0,0
"Spatuloricaria_nudiventris",50622,"Teleostei","Siluriformes","Loricariidae",20.35,7.258786389,0.652652291,0.234057491,0,0
"Spatuloricaria_puganensis",50623,"Teleostei","Siluriformes","Loricariidae",22,7.609743189,0.681635077,0.226454499,0,0
"Spectracanthicus_murinus",50682,"Teleostei","Siluriformes","Loricariidae",6.4,4.331980183,0.622146711,0.227667193,0,0
"Spectrolebias_chacoensis",49496,"Teleostei","Cyprinodontiformes","Rivulidae",6,2.802664244,0.465125,0.381052142,0.500075581,0.419639834
"Spectrolebias_costai",49500,"Teleostei","Cyprinodontiformes","Rivulidae",4,3.44273571,0.4592729,0.46598457,0.422637414,0.415322414
"Spectrolebias_filamentosus",57481,"Teleostei","Cyprinodontiformes","Rivulidae",5,3.014240207,0.481100111,0.598422297,0.549814953,0.432273649
"Spintherobolus_papilliferus",52682,"Teleostei","Characiformes","Characidae",6.08,3.249857558,0.573056686,0.523084123,0.517421512,0.419073854
"Stauroglanis_gouldingi",53644,"Teleostei","Siluriformes","Trichomycteridae",3,8.351889897,0.753169314,0.291395349,0.241986939,0.441255814
"Steatogenys_duidae",48119,"Teleostei","Gymnotiformes","Hypopomidae",21,7.827822233,0.580596171,0.139658489,0.353467803,0.149895073
"Steatogenys_elegans",12223,"Teleostei","Gymnotiformes","Hypopomidae",29.4,6.611979066,0.61369781,0.135286583,0.450935331,0.128098825
"Steindachneridion_doceanum",48550,"Teleostei","Siluriformes","Pimelodidae",42,5.893035112,0.530454615,0.20396395,0.228879178,0.490834797
"Steindachneridion_parahybae",48552,"Teleostei","Siluriformes","Pimelodidae","NA",5.378515488,0.543576856,0.23493116,0.220514319,0.399571764
"Steindachneridion_scriptum",48553,"Teleostei","Siluriformes","Pimelodidae",90,4.836626169,0.63390936,0.182111426,0.394706054,0.567588658
"Steindachnerina_argentea",23283,"Teleostei","Characiformes","Curimatidae",9.3,2.831550083,0.4789126,0.528311147,0.352486601,0.33990246
"Steindachnerina_bimaculata",23441,"Teleostei","Characiformes","Curimatidae",17.3,2.957319892,0.47796022,0.539826923,0.426503461,0.512057692
"Steindachnerina_binotata",51882,"Teleostei","Characiformes","Curimatidae",13.3,3.398233035,0.545449541,0.52449174,0.441743895,0.338158079
"Steindachnerina_biornata",51884,"Teleostei","Characiformes","Curimatidae",18.8,3.034613674,0.429619686,0.570222835,0.281109482,0.309323297
"Steindachnerina_brevipinna",53118,"Teleostei","Characiformes","Curimatidae",20.5,3.122561461,0.520992237,0.512127551,0.448291229,0.324005399
"Steindachnerina_dobula",53114,"Teleostei","Characiformes","Curimatidae",16.3,3.230233535,0.576958636,0.473752957,0.465822177,0.350527405
"Steindachnerina_fasciata",52501,"Teleostei","Characiformes","Curimatidae",10,3.129354248,0.493561984,0.500401495,0.3407871,0.362747722
"Steindachnerina_gracilis",52648,"Teleostei","Characiformes","Curimatidae",7.3,4.188548719,0.455910295,0.566093688,0.302660101,0.410940088
"Steindachnerina_guentheri",51885,"Teleostei","Characiformes","Curimatidae",11.1,2.937204394,0.562849598,0.497325024,0.421465244,0.277904776
"Steindachnerina_hypostoma",51886,"Teleostei","Characiformes","Curimatidae",10,3.602211136,0.464814388,0.461834532,0.308570197,0.195438849
"Steindachnerina_insculpta",52540,"Teleostei","Characiformes","Curimatidae",16.1,3.142344857,0.463836883,0.461775285,0.304521158,0.266470148
"Steindachnerina_planiventris",52649,"Teleostei","Characiformes","Curimatidae",9,3.808775763,0.51006319,0.475952355,0.338941711,0.134284795
"Steindachnerina_pupula",53127,"Teleostei","Characiformes","Curimatidae",10,3.187648582,0.46911485,0.489359115,0.343797876,0.158260367
"Steindachnerina_quasimodoi",52650,"Teleostei","Characiformes","Curimatidae",12.3,3.370658062,0.360816797,0.586813215,0.199469958,0.158340038
"Steindachnerina_varii",27829,"Teleostei","Characiformes","Curimatidae",9.4,2.919880817,0.572341366,0.510780271,0.520203168,0.308588784
"Stenolebias_damascenoi",49666,"Teleostei","Cyprinodontiformes","Rivulidae",4,3.876929101,0.330254134,0.573189903,0.363549647,0.300796637
"Sternarchella_orthos",47921,"Teleostei","Gymnotiformes","Apteronotidae",30,6.59911155,0.599863315,0.152756883,0.555858455,0.186770066
"Sternarchella_schotti",48027,"Teleostei","Gymnotiformes","Apteronotidae",40,5.685927981,0.6504692,0.134189844,0.582272601,0.267214303
"Sternarchogiton_nattereri",48026,"Teleostei","Gymnotiformes","Apteronotidae",25,6.918981017,0.536081554,0.114463743,0.414582822,0.314946647
"Sternarchogiton_porcinum",48031,"Teleostei","Gymnotiformes","Apteronotidae",30,5.781797516,0.761393879,0.20346799,0.633191949,0.404589828
"Sternarchorhamphus_muelleri",27836,"Teleostei","Gymnotiformes","Apteronotidae",46,10.74352042,0.459622054,0.08622385,0.181407035,0.232179697
"Sternarchorhynchus_britskii",57650,"Teleostei","Gymnotiformes","Apteronotidae",26.1,8.119403439,0.510532359,0.096366995,0,0.181117611
"Sternarchorhynchus_curvirostris",48069,"Teleostei","Gymnotiformes","Apteronotidae",41,8.64475422,0.626439391,0.210932886,0,0.17703338
